"01";"601";"417";"101";"1";"2";"с Боровское";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"417";"106";"6";"2";"с Серебренниково";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"420";"000";"8";"1";"Дружбинский сельсовет";"с Дружба";;"000";"0";14.06.2013;01.01.2014
"01";"601";"420";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Дружбинский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"420";"101";"7";"2";"с Дружба";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"420";"106";"1";"2";"п Берёзовский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"423";"000";"0";"1";"Дубровский сельсовет";"с Толстая Дуброва";;"000";"0";14.06.2013;01.01.2014
"01";"601";"423";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Дубровский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"423";"101";"9";"2";"с Толстая Дуброва";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"423";"106";"3";"2";"п Приятельский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"423";"111";"8";"2";"с Уржум";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"426";"000";"1";"1";"Заветильичёвский сельсовет";"п Заветы Ильича";;"000";"0";14.06.2013;01.01.2014
"01";"601";"426";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Заветильичёвский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"426";"101";"0";"2";"п Заветы Ильича";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"426";"106";"5";"2";"п Солнечный";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"426";"111";"3";"2";"п Троицкий";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"432";"000";"9";"1";"Кашинский сельсовет";"с Кашино";;"000";"0";14.06.2013;01.01.2014
"01";"601";"432";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Кашинский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"432";"101";"8";"2";"с Кашино";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"432";"103";"9";"2";"с Кабаково";;;"071";"3";12.12.2014;01.01.2015
"01";"601";"432";"106";"2";"2";"ст Язевка-Сибирская";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"000";"2";"1";"Кировский сельсовет";"с Кировское";;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Кировский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"101";"1";"2";"с Кировское";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"106";"6";"2";"п Дубровский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"111";"0";"2";"п Кондратьевский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"116";"5";"2";"п Краснодубровский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"438";"121";"1";"2";"п Новоникольский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"440";"000";"0";"1";"Краснопартизанский сельсовет";"п Бориха";;"000";"0";14.06.2013;01.01.2014
"01";"601";"440";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Краснопартизанский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"440";"101";"3";"2";"п Бориха";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"460";"000";"3";"1";"Малиновский сельсовет";"с Малиновка";;"000";"0";14.06.2013;01.01.2014
"01";"601";"460";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Малиновский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"460";"101";"2";"2";"с Малиновка";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"464";"000";"2";"1";"Моховской сельсовет";"с Моховское";;"000";"0";14.06.2013;01.01.2014
"01";"601";"464";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Моховской сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"464";"101";"1";"2";"с Моховское";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"464";"106";"6";"2";"п Чернышевский";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"468";"000";"1";"1";"Осколковский сельсовет";"с Осколково";;"000";"0";14.06.2013;01.01.2014
"01";"601";"468";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Осколковский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"468";"101";"0";"2";"с Осколково";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"473";"000";"1";"1";"Плотавский сельсовет";"с Плотава";;"000";"0";14.06.2013;01.01.2014
"01";"601";"473";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Плотавский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"473";"101";"0";"2";"с Плотава";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"475";"000";"6";"1";"Савинский сельсовет";"с Савинка";;"000";"0";14.06.2013;01.01.2014
"01";"601";"475";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Савинский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"475";"101";"5";"2";"с Савинка";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"477";"000";"0";"1";"Совхозный сельсовет";"п Совхозный";;"000";"0";14.06.2013;01.01.2014
"01";"601";"477";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Совхозный сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"477";"101";"1";"2";"п Совхозный";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"477";"106";"4";"2";"п Александровский";;;"071";"3";12.12.2014;01.01.2015
"01";"601";"477";"111";"9";"2";"с Ветёлки";;;"071";"3";12.12.2014;01.01.2015
"01";"601";"485";"000";"2";"1";"Урюпинский сельсовет";"с Урюпино";;"000";"0";14.06.2013;01.01.2014
"01";"601";"485";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Урюпинский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"485";"101";"1";"2";"с Урюпино";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"485";"106";"6";"2";"ст Железнодорожная Казарма 363 км";;;"071";"2";12.12.2014;01.01.2015
"01";"601";"496";"000";"6";"1";"Фрунзенский сельсовет";"с Вавилон";;"000";"0";14.06.2013;01.01.2014
"01";"601";"496";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Фрунзенский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"496";"101";"5";"2";"с Вавилон";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"496";"106";"2";"2";"п Зелёная Поляна";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"498";"000";"0";"1";"Чапаевский сельсовет";"с Красный Яр";;"000";"0";14.06.2013;01.01.2014
"01";"601";"498";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Чапаевский сельсовет Алейского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"601";"498";"101";"7";"2";"с Красный Яр";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"000";"000";"8";"1";"Алтайский муниципальный район";"с Алтайское";;"000";"0";14.06.2013;01.01.2014
"01";"602";"400";"000";"3";"1";"Сельские поселения Алтайского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"000";"6";"1";"Айский сельсовет";"с Ая";;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Айский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"101";"5";"2";"с Ая";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"106";"6";"2";"с Верх-Ая";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"111";"4";"2";"п Катунь";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"116";"9";"2";"с Нижнекаянча";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"000";"0";"1";"Алтайский сельсовет";"с Алтайское";;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Алтайский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"101";"0";"2";"с Алтайское";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"000";"0";"1";"Беловский сельсовет";"с Белое";;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Беловский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"101";"3";"2";"с Белое";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"106";"4";"2";"п Булухта";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"111";"9";"2";"с Комар";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"000";"4";"1";"Куяганский сельсовет";"с Куяган";;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Куяганский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"101";"3";"2";"с Куяган";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"106";"8";"2";"с Булатово";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"111";"2";"2";"п Казанка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"116";"7";"2";"с Никольское";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"000";"3";"1";"Куячинский сельсовет";"с Куяча";;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Куячинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"101";"2";"2";"с Куяча";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"106";"7";"2";"с Тоурак";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"000";"5";"1";"Макарьевский сельсовет";"с Макарьевка";;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Макарьевский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"101";"4";"2";"с Макарьевка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"000";"9";"1";"Нижнекаменский сельсовет";"с Нижнекаменка";;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Нижнекаменский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"101";"8";"2";"с Нижнекаменка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"000";"2";"1";"Пролетарский сельсовет";"с Сараса";;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Пролетарский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"101";"1";"2";"с Сараса";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"106";"6";"2";"п Басаргино";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"111";"0";"2";"п Большая Кыркыла";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"116";"5";"2";"с Пролетарка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"121";"5";"2";"п Рудник";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"126";"4";"2";"п Черемшанка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"000";"6";"1";"Россошинский сельсовет";"с Россоши";;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Россошинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"101";"5";"2";"с Россоши";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"000";"2";"1";"Старобелокурихинский сельсовет";"с Старобелокуриха";;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Старобелокурихинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"101";"9";"2";"с Старобелокуриха";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"106";"3";"2";"п Даниловка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"000";"000";"2";"1";"Баевский муниципальный район";"с Баево";;"000";"0";14.06.2013;01.01.2014
"01";"603";"400";"000";"4";"1";"Сельские поселения Баевского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"000";"5";"1";"Баевский сельсовет";"с Баево";;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Баевский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"101";"4";"2";"с Баево";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"000";"4";"1";"Верх-Пайвинский сельсовет";"с Верх-Пайва";;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Пайвинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"101";"3";"2";"с Верх-Пайва";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"000";"6";"1";"Верх-Чуманский сельсовет";"с Верх-Чуманка";;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Чуманский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"101";"5";"2";"с Верх-Чуманка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"000";"4";"1";"Нижнечуманский сельсовет";"с Нижнечуманка";;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Нижнечуманский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"101";"3";"2";"с Нижнечуманка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"103";"5";"2";"с Нижнепайва";;;"149";"3";02.02.2016;01.03.2016
"01";"603";"437";"106";"8";"2";"с Павловка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"111";"2";"2";"с Покровка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"116";"7";"2";"п Рыбные Борки";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"000";"2";"1";"Паклинский сельсовет";"с Паклино";;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Паклинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"101";"1";"2";"с Паклино";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"106";"6";"2";"с Сафроново";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"000";"4";"1";"Плотавский сельсовет";"с Плотава";;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Плотавский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"101";"3";"2";"с Плотава";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"106";"8";"2";"с Чуманка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"000";"8";"1";"Прослаухинский сельсовет";"с Прослауха";;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Прослаухинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
